C0000052	['1,4-alpha-Glucan Branching Enzyme']
C5185369	[]
C5185370	[]
C5185371	[]
C5185372	[]
C5185373	[]
C5185375	[]
C5185376	[]
C5185377	[]
C5185378	[]
C5185379	[]
C5185380	[]
C5185381	[]
C5185382	[]
C5185383	[]
C5185384	[]
C5185385	[]
C5185393	[]
C5185394	[]
C5185395	[]
C5185396	[]
C5185397	[]
C5185398	[]
C5185399	[]
C5185400	[]
C5185401	[]
C5185402	[]
C5185403	[]
C5185406	[]
C5185407	[]
C5185410	[]
C5185411	[]
C5185412	[]
C5185413	[]
C5185414	[]
C5185415	[]
C5185416	[]
C5185419	[]
C5185420	[]
C5185421	[]
C5185422	[]
C5185423	[]
C5185424	[]
C5185425	[]
C5185426	[]
C5185427	[]
C5185428	[]
C5185430	[]
C5185431	[]
C5185432	[]
C5185434	[]
C5185435	[]
C5185436	[]
C5185437	[]
C5185438	[]
C5185439	[]
C5185440	[]
C5185441	[]
C5185442	[]
C5185443	[]
C5185444	[]
C5185445	[]
C5185446	[]
C5185447	[]
C5185448	[]
C5185449	[]
C5185450	[]
C5185451	[]
C5185452	[]
C5185453	[]
C5185454	[]
C5185455	[]
C5185456	[]
C5185457	[]
C5185458	[]
C5185459	[]
C5185460	[]
C5185461	[]
C5185462	[]
C5185463	[]
C5185464	[]
C5185465	[]
C5185466	[]
C5185467	[]
C5185468	[]
C5185469	[]
C5185472	[]
C5185473	[]
C5185474	[]
C5185475	[]
C5185489	[]
C5185490	[]
C5185491	[]
C5185492	[]
C5185497	[]
C5185498	[]
C5185499	[]
C5185500	[]
C5185501	[]
C5185502	[]
C5185503	[]
C5185504	[]
C5185505	[]
C5185506	[]
C5185508	[]
C5185509	[]
C5185510	[]
C5185511	[]
C5185512	[]
C5185513	[]
C5185551	[]
C5185555	[]
C5185556	[]
C5185557	[]
C5185558	[]
C5185559	[]
C5185560	[]
C5185561	[]
C5185566	[]
C5185567	[]
C5185568	[]
C5185569	[]
C5185570	[]
C5185571	[]
C5185572	[]
C5185579	[]
C5185580	[]
C5185584	[]
C5185591	[]
C5185592	[]
C5185593	[]
C5185594	[]
C5185595	[]
C5185596	[]
C5185602	[]
C5185622	[]
C5185623	[]
C5185624	[]
C5185625	[]
C5185626	[]
C5185627	[]
C5185628	[]
C5185629	[]
C5185630	[]
C5185634	[]
C5185635	[]
C5185636	[]
C5185637	[]
C5185638	[]
C5185639	[]
C5185641	[]
C5185644	[]
C5185659	[]
C5185685	[]
C5185686	[]
C5185687	[]
C5185688	[]
C5185690	[]
C5185691	[]
C5185692	[]
C5185693	[]
C5185694	[]
C5185695	[]
C5185697	[]
C5185698	[]
C5185699	[]
C5185700	[]
C5185701	[]
C5185702	[]
C5185703	[]
C5185704	[]
C5185705	[]
C5185706	[]
C5185707	[]
C5185708	[]
C5185709	[]
C5185710	[]
C5185711	[]
C5185712	[]
C5185713	[]
C5185714	[]
C5185715	[]
C5185716	[]
C5185717	[]
C5185718	[]
C5185719	[]
C5185720	[]
C5185721	[]
C5185722	[]
C5185723	[]
C5185724	[]
C5185725	[]
C5185726	[]
C5185727	[]
C5185728	[]
C5185729	[]
C5185734	[]
C5185735	[]
C5185736	[]
C5185737	[]
C5185740	[]
C5185741	[]
C5185742	[]
C5185743	[]
C5185744	[]
C5185745	[]
C5185747	[]
C5185751	[]
C5185752	[]
C5185754	[]
C5185755	[]
C5185756	[]
C5185757	[]
C5185758	[]
C5185760	[]
C5185761	[]
C5185762	[]
C5185764	[]
C5185765	[]
C5185766	[]
C5185767	[]
C5185768	[]
C5185769	[]
C5185770	[]
C5185771	[]
C5185772	[]
C5185773	[]
C5185774	[]
C5185775	[]
C5185784	[]
C5185794	[]
C5185795	[]
C5185796	[]
C5185801	[]
C5185802	[]
C5185803	[]
C5185804	[]
C5185805	[]
C5185806	[]
C5185807	[]
C5185808	[]
C5185809	[]
C5185810	[]
C5185811	[]
C5185813	[]
C5185814	[]
C5185815	[]
C5185816	[]
C5185817	[]
C5185818	[]
C5185820	[]
C5185821	[]
C5185823	[]
C5185824	[]
C5185825	[]
C5185826	[]
C5185827	[]
C5185828	[]
C5185829	[]
C5185830	[]
C5185831	[]
C5185832	[]
C5185833	[]
C5185834	[]
C5185835	[]
C5185836	[]
C5185837	[]
C5185838	[]
C5185839	[]
C5185840	[]
C5185841	[]
C5185842	[]
C5185860	[]
C5185884	[]
C5185885	[]
C5185886	[]
C5185887	[]
C5185891	[]
C5185895	[]
C5185898	[]
C5185899	[]
C5185900	[]
C5185901	[]
C5185902	[]
C5185903	[]
C5185904	[]
C5185905	[]
C5185906	[]
C5185907	[]
C5185908	[]
C5185909	[]
C5185910	[]
C5185911	[]
C5185912	[]
C5185913	[]
C5185914	[]
C5185915	[]
C5185916	[]
C5185917	[]
C5185918	[]
C5185919	[]
C5185920	[]
C5185921	[]
C5185922	[]
C5185923	[]
C5185924	[]
C5185925	[]
C5185926	[]
C5185927	[]
C5185928	[]
C5185929	[]
C5185930	[]
C5185931	[]
C5185932	[]
C5185933	[]
C5185934	[]
C5185935	[]
C5185936	[]
C5185937	[]
C5185938	[]
C5185939	[]
C5185940	[]
C5185941	[]
C5185949	[]
C5185950	[]
C5185956	[]
C5185962	[]
C5185963	[]
C5185964	[]
C5185965	[]
C5185966	[]
C5185967	[]
C5185981	[]
C5185982	[]
C5185987	[]
C5185988	[]
C5185989	[]
C5185990	[]
C5185994	[]
C5185995	[]
C5185996	[]
C5185997	[]
C5185998	[]
C5185999	[]
C5186000	[]
C5186001	[]
C5186003	[]
C5186004	[]
C5186005	[]
C5186006	[]
C5186016	[]
C5186024	[]
C5186057	[]
C5186058	[]
C5186059	[]
C5186060	[]
C5186064	[]
C5186066	[]
C5186072	[]
C5186073	[]
C5186074	[]
C5186075	[]
C5186076	[]
C5186084	[]
C5186091	[]
C5186092	[]
C5186093	[]
C5186094	[]
C5186103	[]
C5186104	[]
C5186105	[]
C5186106	[]
C5186107	[]
C5186111	[]
C5186140	[]
C5186141	[]
C5186142	[]
C5186143	[]
C5186144	[]
C5186145	[]
C5186146	[]
C5186147	[]
C5186149	[]
C5186150	[]
C5186151	[]
C5186153	[]
C5186154	[]
C5186155	[]
C5186156	[]
C5186166	[]
C5186167	[]
C5186168	[]
C5186169	[]
C5186180	[]
C5186181	[]
C5186182	[]
C5186183	[]
C5186185	[]
C5186186	[]
C5186187	[]
C5186188	[]
C5186190	[]
C5186191	[]
C5186192	[]
C5186193	[]
C5186197	[]
C5186200	[]
C5186201	[]
C5186202	[]
C5186203	[]
C5186204	[]
C5186206	[]
C5186207	[]
C5186208	[]
C5186209	[]
C5186211	[]
C5186212	[]
C5186213	[]
C5186214	[]
C5186256	[]
C5186257	[]
C5186258	[]
C5186259	[]
C5186261	[]
C5186262	[]
C5186263	[]
C5186264	[]
C5186266	[]
C5186267	[]
C5186268	[]
C5186269	[]
C5186285	[]
C5186286	[]
C5186450	[]
C5186451	[]
C5186456	[]
C5186458	[]
C5186459	[]
C5186461	[]
C5186462	[]
C5186463	[]
C5186464	[]
C5186465	[]
C5186467	[]
C5186469	[]
C5186470	[]
C5186472	[]
C5186473	[]
C5186475	[]
C5186476	[]
C5186477	[]
C5186478	[]
C5186479	[]
C5186480	[]
C5186481	[]
C5186482	[]
C5186483	[]
C5186484	[]
C5186485	[]
C5186486	[]
C5186487	[]
C5186488	[]
C5186489	[]
C5186490	[]
C5186491	[]
C5186492	[]
C5186493	[]
C5186494	[]
C5186495	[]
C5186496	[]
C5186497	[]
C5186498	[]
C5186499	[]
C5186500	[]
C5186501	[]
C5186502	[]
C5186503	[]
C5186504	[]
C5186505	[]
C5186506	[]
C5186507	[]
C5186508	[]
C5186509	[]
C5186510	[]
C5186511	[]
C5186512	[]
C5186513	[]
C5186514	[]
C5186515	[]
C5186516	[]
C5186517	[]
C5186518	[]
C5186519	[]
C5186520	[]
C5186521	[]
C5186522	[]
C5186523	[]
C5186524	[]
C5186525	[]
C5186526	[]
C5186527	[]
C5186528	[]
C5186529	[]
C5186530	[]
C5186531	[]
C5186532	[]
C5186533	[]
C5186534	[]
C5186535	[]
C5186536	[]
C5186537	[]
C5186538	[]
C5186539	[]
C5186540	[]
C5186541	[]
C5186542	[]
C5186543	[]
C5186544	[]
C5186545	[]
C5186546	[]
C5186547	[]
C5186548	[]
C5186549	[]
C5186550	[]
C5186551	[]
C5186552	[]
C5186553	[]
C5186554	[]
C5186555	[]
C5186556	[]
C5186557	[]
C5186558	[]
C5186559	[]
C5186560	[]
C5186561	[]
C5186562	[]
C5186563	[]
C5186564	[]
C5186565	[]
C5186566	[]
C5186567	[]
C5186568	[]
C5186569	[]
C5186570	[]
C5186571	[]
C5186572	[]
C5186573	[]
C5186574	[]
C5186575	[]
C5186576	[]
C5186577	[]
C5186578	[]
C5186579	[]
C5186580	[]
C5186581	[]
C5186582	[]
C5186583	[]
C5186584	[]
C5186585	[]
C5186586	[]
C5186587	[]
C5186588	[]
C5186589	[]
C5186590	[]
C5186591	[]
C5186592	[]
C5186593	[]
C5186594	[]
C5186595	[]
C5186596	[]
C5186597	[]
C5186598	[]
C5186599	[]
C5186600	[]
C5186601	[]
C5186602	[]
C5186603	[]
C5186604	[]
C5186605	[]
C5186606	[]
C5186607	[]
C5186608	[]
C5186609	[]
C5186610	[]
C5186611	[]
C5186612	[]
C5186613	[]
C5186614	[]
C5186615	[]
C5186616	[]
C5186617	[]
C5186618	[]
C5186619	[]
C5186620	[]
C5186621	[]
C5186622	[]
C5186623	[]
C5186624	[]
C5186625	[]
C5186628	[]
C5186629	[]
C5186633	[]
C5186634	[]
C5186635	[]
C5186636	[]
C5186637	[]
C5186638	[]
C5186639	[]
C5186640	[]
C5186641	[]
C5186642	[]
C5186643	[]
C5186644	[]
C5186645	[]
C5186646	[]
C5186647	[]
C5186648	[]
C5186649	[]
C5186650	[]
C5186651	[]
C5186652	[]
C5186654	[]
C5186655	[]
C5186662	[]
C5186673	[]
C5186674	[]
C5186675	[]
C5186676	[]
C5186678	[]
C5186679	[]
C5186680	[]
C5186681	[]
C5186684	[]
C5186685	[]
C5186686	[]
C5186687	[]
C5186689	[]
C5186690	[]
C5186691	[]
C5186692	[]
C5186694	[]
C5186695	[]
C5186696	[]
C5186697	[]
C5186703	[]
C5186704	[]
C5186705	[]
C5186706	[]
C5186708	[]
C5186709	[]
C5186710	[]
C5186711	[]
C5186716	[]
C5186717	[]
C5186718	[]
C5186719	[]
C5186720	[]
C5186721	[]
C5186722	[]
C5186723	[]
C5186724	[]
C5186725	[]
C5186726	[]
C5186727	[]
C5186731	[]
C5186740	[]
C5186741	[]
C5186742	[]
C5186743	[]
C5186745	[]
C5186746	[]
C5186747	[]
C5186748	[]
C5186750	[]
C5186751	[]
C5186752	[]
C5186753	[]
C5186754	[]
C5186755	[]
C5186756	[]
C5186757	[]
C5186758	[]
C5186759	[]
C5186760	[]
C5186761	[]
C5186763	[]
C5186764	[]
C5186765	[]
C5186766	[]
C5186767	[]
C5186768	[]
C5186769	[]
C5186770	[]
C5186773	[]
C5186774	[]
C5186775	[]
C5186776	[]
C5186778	[]
C5186779	[]
C5186780	[]
C5186781	[]
C5186782	[]
C5186783	[]
C5186785	[]
C5186786	[]
C5186787	[]
C5186788	[]
C5186793	[]
C5186794	[]
C5186795	[]
C5186796	[]
C5186798	[]
C5186799	[]
C5186800	[]
C5186801	[]
C5186812	[]
C5186813	[]
C5186814	[]
C5186815	[]
C5186816	[]
C5186817	[]
C5186818	[]
C5186819	[]
C5186831	[]
C5186832	[]
C5186833	[]
C5186834	[]
C5186837	[]
C5186883	[]
C5186884	[]
C5186885	[]
C5186886	[]
C5186887	[]
C5186888	[]
C5186889	[]
C5186890	[]
C5186891	[]
C5186892	[]
C5186893	[]
C5186894	[]
C5186895	[]
C5186896	[]
C5186901	[]
C5186917	[]
C5186918	[]
C5186919	[]
C5186920	[]
C5186962	[]
C5186977	[]
C5186978	[]
C5186979	[]
C5186980	[]
C5186989	[]
C5186990	[]
C5186991	[]
C5186992	[]
C5187030	[]
C5187046	[]
C5187047	[]
C5187050	[]
C5187055	[]
C5187058	[]
C5187064	[]
C5187071	[]
C5187077	[]
C5187090	[]
C5187091	[]
C5187102	[]
C5187103	[]
C5187104	[]
C5187105	[]
C5187106	[]
C5187107	[]
C5187108	[]
C5187111	[]
C5187112	[]
C5187113	[]
C5187114	[]
C5187128	[]
C5187133	[]
C5187134	[]
C5187135	[]
C5187136	[]
C5187137	[]
C5187138	[]
C5187139	[]
C5187140	[]
C5187141	[]
C5187142	[]
C5187143	[]
C5187144	[]
C5187226	[]
C5187227	[]
C5187232	[]
C5187242	[]
C5187359	[]
C5187421	[]
C5187552	[]
C5187555	[]
C5187662	['beta-endorphin human']
C5187663	[]
C5187781	[]
C5187785	[]
C5187786	[]
C5187787	[]
C5187789	[]
C5187791	[]
C5187799	[]
C5187800	[]
C5187801	[]
C5187833	[]
C5187834	[]
C5187839	[]
C5187864	[]
C5187976	[]
C5187993	[]
C5188106	[]
C5188107	[]
C5188183	[]
C5189461	[]
C5190196	[]
C5190940	[]
C5190948	[]
C5190990	[]
C5191000	[]
C5191092	[]
C5191173	[]
C5191204	[]
C5191205	[]
C5191786	[]
C5191787	[]
C5192856	[]
C5195653	[]
C5195654	[]
C5195655	[]
C5195739	[]
C5195762	[]
C5196136	[]
C5196137	[]
C5196214	[]
C5196221	[]
C5196470	[]
C5196471	[]
C5196472	[]
C5196473	[]
C5196474	[]
C5196475	[]
C5196476	[]
C5196477	[]
C5196478	[]
C5196479	[]
C5196480	[]
C5196481	[]
C5196482	[]
C5196483	[]
C5196484	[]
C5196485	[]
C5196486	[]
C5196487	[]
C5196488	[]
C5196489	[]
C5196490	[]
C5196491	[]
C5196492	[]
C5196493	[]
C5196494	[]
C5196495	[]
C5196496	[]
C5196498	[]
C5196499	[]
C5196500	[]
C5196501	[]
C5196502	[]
C5196503	[]
C5196504	[]
C5196505	[]
C5196506	[]
C5196508	[]
C5196509	[]
C5196511	[]
C5196512	[]
C5196513	[]
C5196514	[]
C5196515	[]
C5196516	[]
C5196517	[]
C5196518	[]
C5196519	[]
C5196520	[]
C5196522	[]
C5196524	[]
C5196525	[]
C5196526	[]
C5196527	[]
C5196529	[]
C5196530	[]
C5196531	[]
C5196532	[]
C5196533	[]
C5196534	[]
C5196535	[]
C5196537	[]
C5196538	[]
C5196539	[]
C5196540	[]
C5196541	[]
C5196542	[]
C5196543	[]
C5196544	[]
C5196545	[]
C5196546	[]
C5196547	[]
C5196548	[]
C5196549	[]
C5196550	[]
C5196551	[]
C5196552	[]
C5196553	[]
C5196554	[]
C5196555	[]
C5196556	[]
C5196557	[]
C5196558	[]
C5196559	[]
C5196560	[]
C5196561	[]
C5196562	[]
C5196563	[]
C5196564	[]
C5196566	[]
C5196568	[]
C5196569	[]
C5196570	[]
C5196571	[]
C5196572	['VIM protein, human']
C5196573	[]
C5196574	[]
C5196575	[]
C5196576	[]
C5196577	[]
C5196578	[]
C5196579	[]
C5196580	[]
C5196581	[]
C5196582	[]
C5196583	[]
C5196584	[]
C5196585	[]
C5196586	[]
C5196587	[]
C5196588	[]
C5196589	[]
C5196590	[]
C5196591	[]
C5196592	[]
C5196593	[]
C5196594	[]
C5196595	[]
C5196596	[]
C5196597	[]
C5196598	[]
C5196599	[]
C5196600	[]
C5196601	[]
C5196602	[]
C5196603	[]
C5196604	[]
C5196605	[]
C5196606	[]
C5196607	[]
C5196608	[]
C5196609	[]
C5196610	[]
C5196611	[]
C5196612	[]
C5196613	[]
C5196614	[]
C5196615	[]
C5196616	[]
C5196618	[]
C5196619	[]
C5196620	[]
C5196621	[]
C5196623	[]
C5196624	[]
C5196625	[]
C5196626	[]
C5196627	[]
C5196628	[]
C5196629	[]
C5196634	[]
C5196635	[]
C5196636	[]
C5196637	[]
C5196638	[]
C5196640	[]
C5196641	[]
C5196642	[]
C5196643	[]
C5196644	[]
C5196645	[]
C5196646	[]
C5196647	[]
C5196648	[]
C5196649	[]
C5196650	[]
C5196651	[]
C5196652	[]
C5196653	[]
C5196654	[]
C5196656	[]
C5196657	[]
C5196658	[]
C5196659	[]
C5196660	[]
C5196662	[]
C5196664	[]
C5196665	[]
C5196666	[]
C5196667	[]
C5196668	[]
C5196669	[]
C5196670	[]
C5196671	[]
C5196672	[]
C5196673	[]
C5196674	[]
C5196675	[]
C5196676	[]
C5196677	[]
C5196678	[]
C5196680	[]
C5196681	[]
C5196682	[]
C5196683	[]
C5196684	[]
C5196685	[]
C5196686	[]
C5196687	[]
C5196688	[]
C5196689	[]
C5196690	[]
C5196691	[]
C5196692	[]
C5196693	[]
C5196694	[]
C5196695	[]
C5196696	['ASNS protein, human']
C5196698	[]
C5196699	[]
C5196700	[]
C5196701	[]
C5196702	[]
C5196703	[]
C5196704	[]
C5196705	[]
C5196706	[]
C5196707	[]
C5196708	[]
C5196709	[]
C5196710	[]
C5196711	[]
C5196712	[]
C5196713	[]
C5196714	[]
C5196715	[]
C5196716	[]
C5196717	[]
C5196718	[]
C5196719	[]
C5196720	[]
C5196721	[]
C5196722	[]
C5196723	[]
C5196724	[]
C5196725	[]
C5196726	[]
C5196728	[]
C5196729	[]
C5196731	[]
C5196732	[]
C5196733	[]
C5196734	[]
C5196735	[]
C5196737	[]
C5196738	[]
C5196740	[]
C5196741	[]
C5196745	[]
C5196746	[]
C5196747	[]
C5196748	[]
C5196749	[]
C5196750	[]
C5196751	[]
C5196752	[]
C5196753	[]
C5196754	[]
C5196755	[]
C5196756	[]
C5196757	[]
C5196758	[]
C5196759	['ODC1 protein, human']
C5196760	[]
C5196761	[]
C5196762	[]
C5196763	[]
C5196764	[]
C5196765	[]
C5196766	[]
C5196767	[]
C5196768	[]
C5196769	[]
C5196770	[]
C5196771	[]
C5196772	[]
C5196773	[]
C5196774	['B2M protein, human']
C5196775	[]
C5196776	[]
C5196777	[]
C5196778	[]
C5196779	[]
C5196780	[]
C5196781	['TG protein, human']
C5196782	[]
C5196783	[]
C5196784	[]
C5196785	[]
C5196786	[]
C5196787	[]
C5196788	[]
C5196789	[]
C5196790	[]
C5196791	[]
C5196792	[]
C5196793	[]
C5196794	[]
C5196795	[]
C5196796	[]
C5196797	[]
C5196798	[]
C5196799	[]
C5196800	[]
C5196801	[]
C5196802	[]
C5196804	[]
C5196805	[]
C5196806	[]
C5196807	[]
C5196808	[]
C5196809	[]
C5196810	[]
C5196811	[]
C5196812	[]
C5196813	[]
C5196814	[]
C5196815	[]
C5196816	[]
C5196817	[]
C5196818	[]
C5196819	[]
C5196820	[]
C5196821	[]
C5196822	[]
C5196823	[]
C5196824	[]
C5196825	[]
C5196826	[]
C5196827	[]
C5196828	[]
C5196829	[]
C5196830	[]
C5196831	[]
C5196832	[]
C5196833	[]
C5196834	[]
C5196835	[]
C5196836	[]
C5196837	[]
C5196838	[]
C5196839	[]
C5196840	[]
C5196841	['MYB protein, human']
C5196842	['TTR protein, human']
C5196843	[]
C5196844	[]
C5196846	[]
C5196847	[]
C5196848	[]
C5196851	[]
C5196852	[]
C5196853	[]
C5196854	[]
C5196855	[]
C5196856	[]
C5196857	[]
C5196858	[]
C5196859	[]
C5196860	[]
C5196861	[]
C5196862	[]
C5196863	[]
C5196864	[]
C5196875	[]
C5196879	[]
C5196883	[]
C5196884	[]
C5196886	[]
C5196887	[]
C5196888	[]
C5196889	[]
C5196891	[]
C5196892	[]
C5196893	[]
C5196894	[]
C5196895	[]
C5196897	[]
C5196898	[]
C5196899	[]
C5196900	[]
C5196901	[]
C5196902	[]
C5196906	[]
C5196907	[]
C5196908	[]
C5196909	[]
C5196910	[]
C5196911	[]
C5196913	[]
C5196914	[]
C5196915	[]
C5196916	[]
C5196917	[]
C5196918	[]
C5196919	[]
C5196922	[]
C5196923	[]
C5196924	[]
C5196925	[]
C5196926	[]
C5196927	[]
C5196933	[]
C5196934	[]
C5196935	[]
C5196936	[]
C5196937	[]
C5196938	[]
C5196939	[]
C5196940	[]
C5196941	[]
C5196942	[]
C5196943	[]
C5196944	[]
C5196945	[]
C5196946	[]
C5196947	[]
C5196948	[]
C5196949	[]
C5196950	[]
C5196951	[]
C5196952	[]
C5196953	[]
C5196954	[]
C5196955	[]
C5196956	[]
C5196957	[]
C5196962	[]
C5196963	[]
C5196964	[]
C5196965	[]
C5196966	[]
C5196967	[]
C5196968	[]
C5196969	[]
C5196970	[]
C5196971	[]
C5196972	[]
C5196973	[]
C5196974	[]
C5196975	[]
C5196976	[]
C5196977	[]
C5196978	[]
C5196979	[]
C5196980	[]
C5196981	[]
C5196982	[]
C5196983	[]
C5196987	[]
C5196988	[]
C5196989	[]
C5196990	[]
C5196991	[]
C5196992	[]
C5196993	[]
C5196994	[]
C5196995	[]
C5196997	[]
C5196998	[]
C5196999	[]
C5197000	[]
C5197001	[]
C5197002	[]
C5197003	[]
C5197005	[]
C5197007	[]
C5197009	[]
C5197011	[]
C5197012	[]
C5197013	[]
C5197014	[]
C5197015	[]
C5197016	[]
C5197017	[]
C5197018	[]
C5197021	[]
C5197023	[]
C5197024	[]
C5197025	[]
C5197027	[]
C5197029	[]
C5197030	[]
C5197031	[]
C5197032	[]
C5197033	[]
C5197034	[]
C5197035	[]
C5197037	[]
C5197038	[]
C5197039	[]
C5197040	[]
C5197041	[]
C5197042	[]
C5197043	[]
C5197045	[]
C5197046	[]
C5197049	[]
C5197051	[]
C5197052	[]
C5197053	[]
C5197054	[]
C5197055	[]
C5197056	[]
C5197057	[]
C5197058	[]
C5197059	[]
C5197060	[]
C5197063	[]
C5197066	[]
C5197067	[]
C5197069	[]
C5197074	[]
C5197075	[]
C5197076	[]
C5197077	[]
C5197078	[]
C5197081	[]
C5197083	[]
C5197085	[]
C5197086	[]
C5197087	[]
C5197088	[]
C5197089	[]
C5197090	[]
C5197091	[]
C5197092	[]
C5197094	[]
C5197095	[]
C5197096	[]
C5197097	[]
C5197098	[]
C5197099	[]
C5197100	[]
C5197102	[]
C5197104	[]
C5197105	[]
C5197106	[]
C5197107	[]
C5197108	[]
C5197109	[]
C5197110	[]
C5197111	[]
C5197112	[]
C5197113	[]
C5197114	[]
C5197115	[]
C5197116	[]
C5197117	[]
C5197118	[]
C5197119	[]
C5197120	[]
C5197121	[]
C5197123	[]
C5197124	[]
C5197125	[]
C5197126	[]
C5197127	[]
C5197128	[]
C5197129	[]
C5197130	[]
C5197131	[]
C5197132	[]
C5197133	[]
C5197135	[]
C5197136	[]
C5197138	[]
C5197139	[]
C5197140	[]
C5197141	[]
C5197142	[]
C5197143	[]
C5197144	[]
C5197145	[]
C5197146	[]
C5197147	[]
C5197148	[]
C5197149	[]
C5197150	[]
C5197151	[]
C5197152	[]
C5197153	[]
C5197156	[]
C5197157	[]
C5197158	[]
C5197159	[]
C5197160	[]
C5197161	[]
C5197163	[]
C5197164	[]
C5197165	[]
C5197168	[]
C5197169	[]
C5197170	[]
C5197171	[]
C5197172	[]
C5197173	[]
C5197174	[]
C5197175	[]
C5197176	[]
C5197177	[]
C5197178	[]
C5197179	[]
C5197180	[]
C5197181	[]
C5197182	[]
C5197183	[]
C5197184	[]
C5197185	[]
C5197186	[]
C5197187	[]
C5197188	[]
C5197189	[]
C5197190	[]
C5197191	[]
C5197192	[]
C5197196	[]
C5197197	[]
C5197198	['SHBG protein, human']
C5197199	[]
C5197200	[]
C5197203	[]
C5197204	[]
C5197205	[]
C5197206	[]
C5197207	[]
C5197208	[]
C5197209	[]
C5197210	[]
C5197211	[]
C5197212	[]
C5197213	[]
C5197214	[]
C5197215	[]
C5197216	[]
C5197217	[]
C5197218	[]
C5197219	[]
C5197220	[]
C5197221	[]
C5197222	[]
C5197223	[]
C5197224	[]
C5197225	[]
C5197226	[]
C5197227	[]
C5197228	[]
C5197229	[]
C5197231	[]
C5197232	[]
C5197233	[]
C5197234	[]
C5197235	[]
C5197237	[]
C5197239	[]
C5197241	[]
C5197242	[]
C5197243	[]
C5197244	[]
C5197246	['CSF2 protein, human']
C5197247	[]
C5197248	[]
C5197249	[]
C5197251	[]
C5197252	[]
C5197254	[]
C5197255	[]
C5197256	[]
C5197258	[]
C5197259	[]
C5197260	[]
C5197261	[]
C5197263	[]
C5197265	[]
C5197266	[]
C5197267	[]
C5197268	[]
C5197270	[]
C5197272	[]
C5197274	[]
C5197275	[]
C5197276	[]
C5197277	[]
C5197278	[]
C5197279	[]
C5197280	[]
C5197281	[]
C5197282	[]
C5197283	[]
C5197284	[]
C5197285	[]
C5197286	[]
C5197287	[]
C5197288	[]
C5197289	[]
C5197290	[]
C5197291	[]
C5197292	[]
C5197293	[]
C5197294	[]
C5197295	[]
C5197296	[]
C5197297	[]
C5197298	[]
C5197300	[]
C5197302	[]
C5197303	[]
C5197304	[]
C5197305	[]
C5197307	[]
C5197308	[]
C5197309	[]
C5197310	[]
C5197311	[]
C5197312	[]
C5197313	[]
C5197314	[]
C5197315	[]
C5197316	[]
C5197317	[]
C5197318	[]
C5197319	[]
C5197320	[]
C5197321	[]
C5197322	[]
C5197323	[]
C5197324	[]
C5197325	[]
C5197326	[]
C5197328	[]
C5197329	[]
C5197330	[]
C5197331	[]
C5197332	[]
C5197334	[]
C5197335	[]
C5197336	[]
C5197337	[]
C5197338	[]
C5197340	[]
C5197342	[]
C5197343	[]
C5197344	[]
C5197345	[]
C5197346	[]
C5197347	[]
C5197348	[]
C5197349	['NF2 protein, human']
C5197350	[]
C5197351	[]
C5197352	[]
C5197353	[]
C5197354	[]
C5197356	[]
C5197357	[]
C5197358	[]
C5197359	[]
C5197361	[]
C5197362	[]
C5197363	[]
C5197365	[]
C5197366	[]
C5197368	[]
C5197370	[]
C5197371	[]
C5197373	[]
C5197376	[]
C5197377	[]
C5197379	[]
C5197380	[]
C5197381	[]
C5197382	[]
C5197383	[]
C5197384	[]
C5197385	[]
C5197386	[]
C5197387	[]
C5197388	[]
C5197389	[]
C5197390	[]
C5197391	[]
C5197392	[]
C5197393	[]
C5197394	[]
C5197395	[]
C5197397	[]
C5197398	[]
C5197399	[]
C5197400	[]
C5197401	[]
C5197402	[]
C5197403	[]
C5197404	[]
C5197405	[]
C5197407	[]
C5197408	[]
C5197409	[]
C5197410	[]
C5197412	[]
C5197413	[]
C5197414	[]
C5197416	[]
C5197417	[]
C5197418	[]
C5197419	[]
C5197420	[]
C5197422	[]
C5197423	[]
C5197424	[]
C5197425	[]
C5197426	[]
C5197428	[]
C5197429	[]
C5197430	[]
C5197431	[]
C5197432	[]
C5197433	[]
C5197434	[]
C5197436	[]
C5197437	[]
C5197438	[]
C5197439	[]
C5197440	[]
C5197441	[]
C5197442	[]
C5197443	[]
C5197444	[]
C5197445	[]
C5197446	[]
C5197447	[]
C5197448	[]
C5197449	[]
C5197450	[]
C5197451	[]
C5197452	[]
C5197453	[]
C5197454	[]
C5197455	[]
C5197456	[]
C5197460	[]
C5197461	[]
C5197465	[]
C5197466	[]
C5197467	[]
C5197468	[]
C5197469	[]
C5197470	[]
C5197471	[]
C5197472	[]
C5197473	[]
C5197474	[]
C5197475	[]
C5197476	[]
C5197477	[]
C5197479	[]
C5197481	[]
C5197482	[]
C5197483	[]
C5197484	[]
C5197485	['CD14 protein, human']
C5197486	[]
C5197487	[]
C5197488	[]
C5197489	[]
C5197490	[]
C5197491	[]
C5197492	[]
C5197493	[]
C5197494	[]
C5197495	[]
C5197496	[]
C5197497	[]
C5197498	[]
C5197499	[]
C5197500	[]
C5197501	[]
C5197502	[]
C5197503	[]
C5197508	[]
C5197509	[]
C5197510	[]
C5197511	[]
C5197512	[]
C5197513	[]
C5197514	[]
C5197515	[]
C5197517	[]
C5197518	[]
C5197519	[]
C5197520	[]
C5197521	[]
C5197522	[]
C5197523	[]
C5197524	[]
C5197525	[]
C5197526	[]
