C0000886	[1, 9, 10, 4, 11, 20]
C1749487	[0, 1]
C1749488	[1]
C1749490	[0]
C1749493	[0]
C1749812	[2, 3]
C1749814	[0]
C1749815	[0]
C1749863	[0]
C1749876	[0]
C1749877	[0]
C1750252	[0]
C1750262	[0]
C1750269	[0]
C1750270	[0, 1, 2, 5, 8, 10, 11, 12, 14, 4, 7, 9]
C1750288	[0]
C1750489	[0]
C1751136	[0]
C1751154	[0]
C1751173	[0]
C1752474	[0]
C1752485	[0]
C1752508	[0]
C1752743	[0]
C1752744	[0]
C1752745	[0]
C1752770	[0]
C1752771	[0]
C1753060	[0]
C1753272	[0]
C1753273	[0, 1]
C1753276	[0]
C1753314	[0, 1]
C1753319	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 0]
C1753322	[1]
C1753341	[0]
C1753349	[0, 1, 2, 3]
C1760025	[0, 1]
C1760026	[0]
C1760034	[0]
C1760035	[0]
C1761529	[0]
C1816382	[0]
C1817180	[0]
C1817207	[0]
C1817208	[0]
C1817246	[0]
C1817247	[0]
C1817248	[0]
C1817249	[0]
C1817250	[0]
C1817251	[0]
C1817254	[0]
C1817255	[0]
C1817256	[0]
C1817257	[0]
C1817347	[0]
C1817348	[0]
C1817349	[0]
C1817364	[0]
C1817365	[0]
C1817483	[0]
C1817537	[0]
C1817541	[0]
C1817546	[1, 0, 2]
C1817576	[0]
C1817577	[0]
C1817578	[0]
C1817579	[0]
C1817580	[0]
C1817581	[0]
C1817582	[0]
C1817583	[0]
C1817598	[1]
C1817671	[1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 9, 14]
C1817825	[1]
C1817826	[0]
C1817827	[0]
C1818023	[0]
C1818657	[0]
C1818661	[0]
C1818662	[0]
C1818663	[0]
C1818669	[0, 1]
C1818827	[0]
C1818828	[0]
C1818829	[0]
C1818830	[0]
C1818831	[0]
C1818832	[0]
C1818833	[0]
C1818834	[0]
C1818835	[0]
C1818836	[0]
C1818837	[0]
C1818838	[0]
C1818839	[0]
C1818840	[0]
C1818841	[0]
C1818842	[0]
C1818858	[0]
C1818859	[0]
C1818860	[0]
C1818870	[1, 4]
C1818888	[1]
C1818889	[0, 2]
C1818893	[0]
C1818894	[0]
C1818895	[2]
C1818896	[1]
C1818919	[0]
C1819005	[0]
C1819013	[0]
C1819016	[0]
C1819017	[0]
C1819023	[3, 1, 4]
C1819037	[0]
C1819046	[0]
C1819047	[0]
C1819048	[0, 1]
C1819049	[0]
C1819051	[0]
C1819052	[1, 0]
C1819053	[0]
C1819054	[0]
C1819055	[0]
C1819056	[0]
C1819057	[0]
C1819058	[0]
C1819059	[0]
C1819060	[0]
C1819061	[0]
C1819062	[0]
C1819063	[0]
C1819065	[0]
C1819066	[0]
C1819067	[0]
C1819068	[0]
C1819069	[0]
C1819070	[0]
C1819072	[0]
C1819073	[0]
C1819075	[0]
C1819076	[0]
C1819077	[0]
C1819096	[0]
C1819186	[0]
C1819187	[0, 1]
C1819188	[0]
C1819189	[0]
C1819190	[0]
C1819205	[0]
C1819206	[1]
C1819207	[0]
C1819208	[0]
C1819221	[0]
C1819301	[0]
C1819302	[0]
C1819303	[0]
C1819304	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]
C1819305	[2]
C1819312	[0]
C1819333	[0]
C1819334	[0]
C1819341	[0]
C1819347	[0]
C1819348	[0]
C1819352	[0]
C1819359	[0]
C1819364	[3]
C1819391	[0]
C1819392	[0]
C1819395	[0]
C1819396	[0]
C1819397	[0]
C1819590	[0]
C1819602	[0]
C1819608	[0]
C1819630	[1, 7, 2]
C1819631	[0]
C1819632	[0]
C1819640	[0]
C1819642	[0]
C1819673	[0]
C1819674	[0]
C1819697	[0]
C1819717	[1, 2, 3]
C1819923	[0]
C1819924	[0]
C1819925	[0]
C1819926	[0]
C1819927	[0]
C1819928	[0]
C1819950	[0]
C1819961	[1]
C1819993	[0]
C1819994	[1]
C1819995	[1, 2]
C1819996	[0]
C1819997	[0]
C1819998	[0]
C1819999	[0]
C1820000	[0]
C1820001	[0]
C1820002	[0]
C1820003	[0]
C1820005	[1]
C1820006	[0]
C1820007	[0]
C1820008	[0]
C1820009	[0]
C1820010	[0]
C1820011	[0]
C1820012	[0]
C1820014	[0]
C1820015	[0]
C1820019	[0]
C1820031	[0]
C1820032	[0, 1]
C1820050	[0]
C1820074	[0]
C1820076	[1]
C1820078	[1]
C1820105	[0]
C1820114	[3]
C1820115	[0]
C1820118	[1]
C1820124	[0]
C1820125	[0]
C1820165	[0]
C1820166	[0]
C1820200	[0]
C1820216	[1]
C1820217	[0]
C1820369	[1, 2]
C1820372	[0, 1]
C1820373	[2, 0]
C1820376	[0, 1, 2]
C1827736	[0]
C1828470	[1, 0]
C1829707	[0]
C1831954	[0]
C1831990	[0]
C1861193	[0]
C1879336	[0, 1, 2, 3]
C1879552	[0]
C1879553	[0]
C1879555	[0]
C1879556	[0]
C1879680	[0, 3, 6]
C1879716	[0]
C1879717	[0]
C1879787	[0]
C1879789	[0]
C1879883	[0]
C1880084	[0]
C1880478	[0]
C1880539	[0]
C1880955	[0]
C1881029	[0]
C1881195	[0]
C1881196	[0]
C1881225	[0]
C1881357	[0]
C1881408	[0]
C1881535	[0]
C1881538	[0]
C1881539	[0]
C1881542	[0]
C1881543	[0]
C1881546	[0]
C1881549	[0]
C1881550	[0]
C1881551	[0]
C1881552	[0]
C1881553	[0]
C1881554	[0]
C1881559	[0]
C1881560	[0]
C1881561	[0]
C1881580	[0]
C1881589	[0]
C1881590	[0]
C1881593	[0]
C1881594	[0]
C1881595	[0]
C1881597	[0]
C1881768	[0]
C1881911	[0]
C1882043	[0]
C1882044	[0]
C1882045	[0]
C1882046	[0]
C1882047	[0]
C1882048	[0]
C1882049	[0]
C1882050	[0]
C1882051	[0]
C1882052	[0]
C1882053	[0]
C1882055	[0]
C1882056	[0]
C1882057	[0]
C1882058	[0]
C1882059	[0]
C1882060	[0]
C1882061	[0]
C1882063	[0]
C1882409	[0]
C1882961	[0]
C1882962	[0]
C1882991	[0]
C1883031	[0]
C1883044	[0]
C1883046	[0]
C1883048	[0]
C1883178	[0]
C1883265	[0]
C1883279	[0]
C1883618	[0]
C1883641	[0]
C1883648	[0]
C1883652	[0]
C1883692	[0]
C1883703	[0]
C1947989	[0, 1]
C1953343	[0]
C1953345	[0, 3, 4]
C1953382	[0]
C1954297	[2]
C1954324	[0]
C1954356	[0]
C1954880	[3]
C1955255	[0]
C1955256	[0]
C1955257	[0]
C1955314	[0]
C1955342	[0]
C1955343	[0]
C1955380	[0]
C1955381	[0]
C1955382	[0]
C1955383	[0]
C1955384	[0]
C1955385	[0]
C1955404	[0]
C1955875	[0, 1]
C1955926	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
C1955939	[0, 1, 2, 3, 12, 14, 15, 16, 18, 19, 20, 21, 22, 5]
C1955940	[0, 1, 2, 3, 4, 5, 6]
C1955941	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
C1956015	[0, 2, 3, 4, 5, 6, 7, 8, 9, 1]
C1956020	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
C1956021	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
C1956040	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
C1956041	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
C1956051	[0, 1, 2, 3, 4, 5, 6, 7]
C1956101	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
C1956120	[0, 1, 2, 3, 4, 5]
C1956121	[0, 1, 2, 3, 4, 5]
C1956157	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
C1956319	[0, 1, 2, 3, 4, 5, 6]
C1956385	[0, 1, 2, 3, 5, 7, 8, 6]
C1956386	[0, 1, 2, 3, 4, 5]
C1956421	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 20, 11, 19]
C1956422	[1, 3, 4, 5, 6, 7, 2]
C1959571	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
C1977364	[0]
C1977405	[0]
C1978098	[0]
C1978414	[0]
C1978609	[3]
C1978611	[0]
C1978653	[0]
C1978802	[0]
C1979010	[0]
C1979063	[0]
C1979078	[0]
C1979086	[0]
C1979102	[0]
C1979124	[0]
C1979132	[0]
C1979149	[0]
C1979162	[0]
C1979182	[0]
C1979202	[0]
C1979232	[0]
C1979240	[0]
C1979510	[0]
C1979635	[0]
C1979636	[0]
C1979637	[0]
C1979638	[0]
C1979639	[0]
C1979640	[0]
C1979641	[0]
C1979642	[0]
C1979643	[0]
C1979644	[0]
C1979645	[0]
C1979646	[0]
C1979649	[0]
C1979650	[0]
C1979663	[0]
C1979664	[0]
C1979665	[0]
C1979666	[0]
C1979667	[0]
C1979668	[0]
C1979669	[0]
C1979670	[0]
C1979671	[0]
C1979672	[0]
C1979673	[0]
C1979674	[0]
C1979675	[0]
C1979677	[0]
C1979696	[0]
C1979744	[0]
C1979779	[2]
C1979868	[2]
C2004596	[0]
C2243180	[0]
C2243196	[0]
C2244316	[2, 0]
C2244317	[0]
C2244319	[0]
C2244322	[0]
C2244323	[0]
C2244324	[0]
C2244433	[0]
C2244435	[0]
C2244501	[0]
C2245017	[2, 0, 3]
C2245116	[0]
C2245268	[0]
C2245269	[0]
C2245463	[0]
C2245464	[0]
C2245486	[0]
C2245709	[0]
C2245740	[0, 1]
C2245745	[0]
C2245778	[0]
C2245779	[0]
C2245784	[0]
C2245785	[2]
C2245786	[0]
C2245787	[0]
C2245788	[0]
C2245789	[0]
C2245790	[0]
C2245791	[0]
C2245792	[0]
C2245793	[2, 1, 4]
C2246016	[0]
C2246184	[0]
C2246268	[0]
C2246295	[0]
C2246296	[0]
C2246349	[0]
C2246364	[0]
C2246365	[0]
C2246366	[0]
C2246374	[1]
C2246375	[1]
C2246376	[1, 3]
C2246377	[1]
C2246379	[0]
C2246380	[0]
C2246381	[0]
C2246382	[0]
C2246383	[0]
C2246384	[0]
C2246385	[0]
C2246386	[0]
C2246387	[0]
C2246388	[0]
C2246396	[0]
C2246398	[0]
C2246399	[0]
C2246403	[0]
C2246404	[0]
C2246405	[0]
C2246455	[0]
C2246456	[0]
C2246457	[0]
C2246458	[0]
C2246459	[0]
C2246460	[1]
C2246490	[0]
C2246491	[0]
C2246492	[0]
C2246493	[0]
C2246494	[0]
C2246495	[0]
C2246496	[0]
C2246497	[0]
C2246499	[0]
C2246500	[0]
C2246501	[0]
C2246502	[0]
C2246503	[0]
C2246507	[0]
C2246508	[0]
C2246509	[0]
C2246510	[0]
C2246511	[0]
C2246512	[0]
C2246513	[0]
C2246514	[0]
C2246515	[0]
C2246552	[0]
C2246563	[0]
C2246564	[0]
C2246566	[0]
C2246567	[0]
C2246568	[3]
C2246573	[0]
C2246574	[0]
C2246576	[0]
C2246577	[0]
C2246578	[0]
C2246579	[0]
C2246580	[0]
C2246581	[0]
C2246582	[0]
C2246583	[0]
C2246587	[0]
C2246588	[1]
C2246596	[0]
C2246597	[0]
C2246608	[0]
C2246609	[0]
C2246663	[0]
C2246664	[0]
C2246665	[0]
C2246666	[0]
C2246667	[0]
C2246674	[0]
C2246678	[1]
C2246679	[1]
C2246686	[0]
C2246694	[0]
C2246695	[0]
C2246702	[0]
C2246703	[0]
C2246704	[0]
C2246705	[0]
C2246723	[0]
C2246812	[0, 1, 2]
C2246925	[0]
C2246972	[0]
C2246973	[0]
C2246974	[0]
C2246978	[0]
C2246981	[0]
C2246990	[1]
C2246998	[0]
C2247008	[0]
C2247013	[0]
C2247014	[0]
C2247019	[0]
C2247022	[1, 6, 7]
C2247023	[2, 0, 3]
C2247042	[0]
C2247058	[0]
C2247080	[0]
C2247081	[0]
C2247082	[0]
C2247083	[0]
C2247084	[0]
C2247085	[0]
C2247086	[1]
C2247087	[0]
C2247088	[0]
C2247089	[0]
C2247090	[0]
C2247091	[0]
C2247125	[0]
C2247158	[6]
C2247240	[0]
C2247248	[0]
C2247519	[0]
C2247583	[0]
C2247584	[0]
C2247585	[0]
C2247628	[0]
C2247635	[0]
C2247637	[0]
C2247660	[4, 2]
C2247661	[2, 5]
C2247662	[4, 2, 6]
C2247678	[0]
C2247679	[0]
C2247792	[0]
C2247834	[0]
C2247835	[0]
C2247866	[0]
C2247868	[1]
C2247869	[0]
C2247871	[0]
C2248020	[0, 1, 2, 3, 4, 5, 7, 6]
C2248029	[0]
C2248049	[0]
C2248050	[0]
C2248325	[0]
C2248326	[0]
C2248596	[0]
C2248597	[0]
C2248598	[0]
C2248599	[0]
C2248600	[0]
C2248679	[0]
C2248765	[0]
C2248766	[0]
C2248767	[1]
C2248768	[0]
C2248774	[0]
C2248777	[0]
C2248891	[0]
C2248942	[0]
C2253855	[0]
C2255950	[0]
C2259896	[0]
C2259897	[0]
C2262697	[0]
C2262698	[0]
C2262704	[0]
C2262705	[0]
C2262706	[2, 0, 1, 3]
C2262707	[0]
C2262708	[0]
C2262709	[0]
C2262713	[0]
C2262720	[0]
C2262721	[0]
C2262743	[0]
C2262786	[0]
C2262843	[0]
C2262845	[0]
C2262847	[0]
C2262849	[0]
C2262850	[0]
C2262852	[0]
C2262853	[0]
C2262856	[0]
C2262857	[0]
C2262858	[0]
C2262859	[0]
C2262860	[0]
C2262861	[0]
C2262862	[0]
C2262863	[0]
C2262864	[0]
C2262866	[0]
C2262867	[0]
C2262869	[0]
C2262942	[0]
C2262962	[0]
C2262973	[0]
C2262980	[0]
C2263015	[0]
C2263018	[0]
C2263045	[0]
C2263046	[0]
C2263047	[0]
C2263051	[0]
C2263052	[0]
C2263053	[0]
C2263054	[0]
C2263081	[0]
C2263082	[0]
C2263083	[0]
C2263084	[1, 7]
C2263086	[2, 0]
C2263087	[0]
C2263088	[0]
C2263089	[0]
C2263090	[0]
C2263091	[0]
C2263093	[0]
C2263094	[0]
C2263096	[0]
C2263097	[0]
C2263452	[0]
C2263453	[0]
C2265212	[0]
C2265213	[0]
C2265214	[0]
C2265215	[0]
C2265216	[0]
C2265232	[0]
C2265257	[0]
C2265258	[0]
C2265259	[0]
C2265260	[0]
C2265261	[0]
C2265274	[0]
C2265348	[0]
C2265420	[0]
C2265456	[0]
C2265491	[0]
C2265492	[0]
C2265493	[0]
C2265494	[0]
C2265579	[1, 2, 3, 0]
C2265760	[0]
C2265761	[0]
C2265763	[0]
C2265789	[0]
C2265809	[0]
C2265810	[0]
C2265811	[0]
C2265812	[0]
C2266171	[0]
C2266172	[0, 2]
C2266173	[0]
C2322608	[0]
C2322638	[0]
C2322668	[0]
C2322725	[0]
C2322731	[0]
C2322748	[0]
C2322766	[0]
C2322780	[0]
C2322797	[0]
C2322799	[0]
C2322820	[0]
C2322851	[0]
C2322913	[0]
C2322931	[0]
C2322947	[0]
C2322965	[0]
C2322966	[0]
C2322970	[0]
C2322975	[0]
C2322976	[0]
C2322981	[0]
C2323029	[0]
C2323033	[0]
C2323094	[0]
C2323120	[0]
C2323171	[0]
C2323184	[0]
C2323211	[0]
C2323215	[0]
C2323273	[0]
C2323330	[0]
C2323350	[0]
C2323357	[0]
C2323361	[0]
C2323406	[0]
C2323438	[0]
C2323448	[0]
C2323465	[0]
C2323487	[0]
C2323492	[0]
C2323499	[0]
C2323503	[0]
C2323550	[0]
C2323568	[0]
C2323570	[0]
C2323576	[0]
C2323595	[0]
C2323609	[0]
C2323619	[0]
C2323669	[0]
C2323694	[0]
C2323768	[0]
C2323784	[0]
C2323789	[0]
C2323818	[0]
C2323865	[0]
C2323876	[0]
C2323890	[0]
C2323913	[0]
C2323958	[0]
C2323969	[0]
C2323993	[0]
C2324017	[0]
C2324019	[0]
C2324027	[0]
C2324028	[0]
C2324045	[0]
C2324049	[0]
C2324067	[0]
C2324104	[0]
C2324109	[0]
C2324173	[0]
C2324195	[0]
C2324226	[0]
C2324228	[0]
C2324229	[0]
C2324238	[0]
C2324262	[0]
C2324343	[0]
C2324348	[0]
C2324371	[0]
C2324444	[0]
C2324456	[0]
C2324468	[6]
C2324490	[0]
C2324494	[0]
C2324503	[0]
C2324509	[1]
C2324522	[0]
C2324544	[0]
C2324611	[0]
C2324612	[0]
C2324622	[0]
C2324639	[0]
C2324642	[0]
C2324685	[0]
C2324751	[0]
C2324780	[0]
C2324787	[0]
C2324839	[0]
C2324852	[0]
C2324874	[0]
C2324876	[0]
C2324937	[0]
C2324939	[0]
C2324943	[0]
C2324975	[0]
C2324979	[0]
C2325022	[0]
C2325029	[0]
C2325047	[0]
C2325127	[0]
C2325162	[0]
C2325183	[0]
C2325187	[0]
C2325209	[0]
C2325214	[0]
C2325226	[0]
C2325279	[0]
C2325311	[0]
C2325312	[0]
C2325342	[0]
C2325379	[0]
C2325383	[0]
C2325384	[0]
C2325439	[0]
C2325471	[2]
C2325536	[0]
C2325537	[0]
C2325541	[0]
C2325557	[0]
C2325569	[0]
C2325587	[0]
C2325592	[0]
C2325623	[9, 3, 5]
C2325679	[0]
C2325685	[0]
C2325751	[0]
C2325760	[0]
C2325771	[0]
C2325822	[0]
C2325850	[0]
C2325862	[0]
C2325885	[0]
C2325931	[0]
C2325952	[0]
C2325970	[0]
C2325976	[0]
C2326044	[0]
C2326109	[2]
C2326112	[1, 3]
C2326115	[0]
C2326121	[0]
C2326142	[0]
C2326151	[0]
C2326168	[0]
C2326170	[0]
C2326171	[0]
C2326176	[0]
C2326184	[0]
C2326233	[0]
C2326252	[0]
C2326335	[0]
C2326383	[0]
C2326425	[0]
C2326430	[0]
C2326432	[0]
C2326530	[0]
C2326580	[0]
C2326594	[0]
C2326607	[0]
C2326623	[0]
C2326632	[0]
C2326633	[0]
C2326655	[0]
C2326658	[0]
C2326729	[0]
C2326742	[0]
C2326743	[0]
C2326745	[0]
C2326764	[0]
C2326796	[0]
C2326797	[0]
C2326844	[0]
C2326883	[0]
C2326895	[0]
C2326898	[0]
C2326918	[0]
C2326946	[0]
C2326979	[0]
C2326983	[0]
C2327016	[0]
C2327035	[0]
C2327049	[0]
C2327051	[0]
C2327073	[0]
C2327104	[0]
C2327105	[0]
C2327144	[0]
C2327153	[0]
C2327156	[0]
C2327166	[0]
C2327175	[0]
C2327177	[0]
C2327311	[0]
C2327375	[0]
C2327436	[0]
C2327451	[0]
C2327465	[0]
C2327499	[0]
C2327527	[0]
C2327592	[0]
C2327594	[0]
C2327597	[0]
C2327620	[0]
C2327656	[0]
C2327662	[0]
C2327673	[0]
C2327682	[0]
C2327719	[0]
C2327729	[0]
C2327737	[0]
C2327792	[1, 0]
C2327814	[0]
C2327837	[0]
C2327855	[0]
C2327878	[0]
C2327977	[2]
C2328027	[0]
C2328051	[0]
C2328068	[0]
C2328082	[0]
C2328084	[0]
C2328087	[0]
C2328098	[0]
C2328107	[0]
C2328153	[0]
C2328179	[0]
C2328196	[0]
C2328210	[0]
C2328249	[0]
C2328276	[0]
C2328286	[0]
C2328288	[0]
C2328312	[0]
C2328324	[0]
C2328384	[0]
C2328408	[0]
C2328445	[0]
C2328464	[0]
C2328492	[0]
C2328498	[0]
C2328507	[0]
C2328524	[0]
C2328544	[0]
C2328553	[0]
C2328606	[0]
C2328623	[0]
C2328628	[0]
C2328642	[0]
C2328655	[0]
C2328697	[0]
C2328733	[0]
C2328771	[0]
C2328773	[0]
C2328803	[0]
C2328822	[0]
C2328847	[0]
C2328849	[0]
C2328882	[0]
C2328888	[0]
C2328953	[0]
C2328956	[0]
C2328960	[0]
C2328961	[3, 0]
C2329007	[0]
C2329010	[0]
C2329017	[0]
C2329053	[0]
C2329071	[0]
C2329078	[0]
C2329103	[0]
C2329109	[0]
C2329139	[0]
C2329143	[0]
C2329174	[0]
C2329214	[0]
C2329225	[0]
C2329249	[0]
C2329326	[0]
C2329330	[0]
C2329360	[0]
C2329366	[0]
C2329382	[0]
C2329408	[0]
C2329496	[0]
C2329553	[0]
C2329620	[0]
C2329629	[0]
C2329701	[0]
C2329740	[0]
C2329756	[0]
C2329763	[0]
C2329779	[0]
C2329800	[0]
C2329862	[0]
C2329866	[0]
C2329876	[0]
C2329893	[0]
C2329916	[0]
C2329936	[0]
C2329974	[0]
C2329995	[0]
C2330168	[0]
C2330207	[0]
C2330221	[0]
C2330227	[0]
C2330271	[0]
C2330362	[0]
C2330414	[0]
C2330431	[0]
C2330449	[0]
C2330463	[0]
C2330475	[0]
C2330490	[0]
C2330503	[0]
C2330523	[0]
C2330545	[0]
C2330559	[0]
C2330614	[0]
C2330637	[0]
C2330658	[0]
C2330671	[0]
C2330674	[0]
C2330686	[0]
C2330695	[0]
C2330705	[0]
C2330741	[0]
C2330748	[0]
C2330797	[0]
C2330808	[0]
C2330822	[0]
C2330872	[0]
C2330894	[1]
C2330898	[0]
C2330901	[0]
C2330928	[0]
C2330930	[0]
C2330971	[0]
C2330982	[2, 4, 5, 3]
C2331010	[0]
C2331019	[0]
C2331083	[0]
C2331102	[0]
C2331109	[0]
C2331112	[0]
C2331166	[0]
C2331170	[0]
C2331178	[0]
C2331193	[0]
C2331222	[0]
C2331265	[0]
C2331271	[0]
C2331294	[0]
C2331341	[0]
C2331428	[0]
C2331467	[0]
C2331488	[0]
C2331535	[0]
C2331594	[0]
C2331603	[0]
C2331619	[0]
C2331640	[0]
C2331651	[0, 1, 2, 3, 4, 5, 7, 8]
C2331667	[0]
C2331699	[0]
C2331711	[0]
C2331714	[0]
C2331717	[0]
C2331721	[0]
C2331834	[0]
C2331888	[0]
C2331938	[0]
C2331945	[0]
C2331946	[0]
C2331953	[0]
C2331959	[0]
C2331996	[0]
C2332040	[0]
C2332053	[0]
C2332076	[0]
C2332089	[0]
C2332129	[0]
C2332214	[0]
C2332262	[0]
C2332313	[0]
C2332329	[0]
C2332360	[0]
C2332365	[0]
C2332398	[0]
C2332419	[0]
C2332462	[0]
C2332521	[0]
C2332530	[0]
C2332550	[0]
C2332557	[0]
C2332560	[0]
C2332614	[0]
C2332615	[0]
C2332698	[0]
C2332708	[0]
C2332713	[0]
C2332815	[0]
C2332839	[0]
C2332843	[0]
C2332867	[0]
C2332876	[0]
C2332907	[0]
C2332954	[0]
C2332971	[0]
C2332975	[0]
C2332989	[0]
C2332996	[0]
C2333001	[0]
C2333007	[0]
C2333021	[0]
C2333041	[0]
C2333057	[0]
C2333064	[0]
C2333098	[0]
C2333121	[0]
C2333134	[0]
C2333238	[0]
C2333239	[0]
C2333240	[0]
C2333323	[0]
C2333349	[0]
C2333350	[0, 1, 3, 5, 6, 7]
C2333370	[0]
C2333401	[0]
C2333402	[0]
C2333427	[0]
C2333447	[0]
C2333471	[0]
C2333499	[0]
C2333515	[0]
C2333538	[0]
C2333553	[0]
C2333589	[0]
C2333606	[0]
C2333623	[0]
C2333628	[0]
C2333635	[0]
C2333719	[0]
C2333726	[0]
C2333830	[0]
C2333855	[0]
C2333886	[0]
C2333889	[0]
C2333907	[0]
C2333912	[0]
C2333924	[0]
C2333944	[0]
C2333949	[0, 2, 3, 4, 1]
C2333960	[0]
C2334011	[0]
C2334041	[0]
C2334042	[0]
C2334089	[0]
C2334101	[0]
C2334115	[0]
C2334159	[0]
C2334198	[0]
C2334214	[0]
C2334269	[0]
C2334307	[0]
C2334311	[0]
C2334323	[0]
C2334336	[0]
C2334347	[0]
C2334370	[0]
C2334386	[0]
C2334443	[0]
C2334514	[0]
C2334531	[0]
C2334532	[0]
C2334580	[0]
C2334588	[0, 3]
C2334601	[0]
C2334654	[0]
C2334670	[0]
C2334698	[0]
C2334730	[0]
C2334745	[0]
C2334760	[0]
C2334767	[0]
C2334842	[0]
C2334931	[0]
C2334993	[0]
C2334994	[0]
C2335005	[0]
C2335026	[0]
C2335029	[0]
C2335035	[0]
C2335066	[0]
C2335077	[0]
C2335115	[0]
C2335118	[0]
C2335129	[0]
C2335177	[0]
C2335231	[0]
C2335233	[0]
C2335255	[0]
C2335260	[0]
C2335330	[0]
C2335377	[0]
C2335398	[0]
C2335437	[0]
C2335475	[0]
C2335490	[0]
C2335500	[0]
C2335621	[0]
C2335622	[0]
C2335623	[0]
C2335624	[0]
C2335653	[1]
C2335654	[0]
C2335673	[0]
C2335679	[0]
C2335684	[0]
C2335688	[0]
C2335706	[0]
C2335776	[0]
C2335794	[0]
C2335813	[0]
C2335850	[0]
C2335910	[0]
C2335912	[0]
C2335936	[0]
C2335952	[0]
C2335965	[0]
C2336048	[0]
C2336127	[0]
C2336145	[0]
C2336147	[0]
C2336187	[0]
C2336229	[0]
C2336252	[0]
C2336257	[0]
C2336322	[0]
C2336337	[0]
C2336348	[0]
C2336402	[0]
C2336416	[0]
C2336440	[0]
C2336460	[0]
C2336477	[0]
C2336508	[0]
C2336523	[0]
C2336578	[0]
C2336592	[0]
C2336600	[1]
C2336626	[0]
C2336632	[0]
C2336634	[0]
C2336695	[0]
C2336699	[0]
C2336716	[0]
C2336721	[0]
C2336790	[0]
C2336812	[0]
C2336824	[0]
C2336825	[0]
C2336894	[0]
C2336897	[0]
C2336898	[0]
C2336920	[0]
C2336924	[0]
C2336931	[0]
C2336937	[0]
C2336943	[0]
C2336974	[0]
C2336981	[0]
C2336989	[0]
C2337030	[0]
C2337098	[0]
C2337142	[0]
C2337177	[0]
C2337181	[0]
C2337207	[0]
C2337234	[0]
C2337273	[0]
C2337276	[0]
C2337324	[0]
C2337350	[0]
C2337375	[0, 1, 2, 4, 5, 6, 7, 8]
C2337416	[0]
C2337419	[0]
C2337420	[0]
C2337431	[0]
C2337445	[0]
C2337456	[0]
C2337466	[0]
C2337507	[0]
C2337537	[0]
C2337543	[0]
C2337702	[0]
C2337730	[0]
C2337734	[0]
C2337780	[0]
C2337790	[0]
C2337812	[0]
C2337836	[0]
C2337863	[0]
C2337882	[0]
C2337923	[0]
C2337930	[0]
C2337989	[0]
C2338003	[0]
C2338017	[2]
C2338116	[0]
C2338142	[0]
C2338158	[0]
C2338221	[0]
C2338232	[0]
C2338254	[0]
C2338262	[0]
C2338276	[0]
C2338315	[0]
C2338330	[0]
C2338339	[0]
C2338345	[0]
C2338356	[0]
C2338378	[0]
C2338395	[0]
C2338410	[0]
C2338436	[0]
C2338438	[0]
C2338473	[0]
C2338487	[0]
C2338500	[0]
C2338507	[0]
C2338514	[0]
C2338516	[0]
C2338562	[0]
C2338568	[0]
C2338580	[0]
C2338585	[0]
C2338609	[0]
C2338615	[0]
C2338621	[0]
C2338638	[0]
C2338668	[0]
C2338671	[0]
C2338699	[0]
C2338766	[0]
C2338777	[0]
C2338778	[0]
C2338783	[0]
C2338846	[0]
C2338858	[0]
C2338868	[0]
C2338888	[0]
C2338897	[0]
C2338921	[0]
C2338961	[0]
C2338967	[0]
C2338972	[0]
C2338973	[0]
C2338981	[0]
C2338987	[0]
C2339015	[0]
C2339058	[0]
C2339079	[0]
C2339101	[0]
C2339111	[0]
C2339119	[0]
C2339159	[0]
C2339178	[0]
C2339179	[0]
C2339194	[0]
C2339234	[0]
C2339269	[0]
C2339291	[0]
C2339300	[0]
C2339341	[0]
C2339342	[0]
C2339371	[0]
C2339402	[0]
C2339453	[0]
C2339462	[0]
C2339493	[0]
C2339497	[0]
C2339502	[0]
C2339528	[0]
C2339533	[0]
C2339561	[0]
C2339599	[0]
C2339635	[0]
C2339657	[0]
C2339679	[0]
C2339724	[0]
C2339763	[0]
C2339782	[0]
C2339800	[0]
C2339847	[0]
C2339861	[0]
C2339863	[0]
C2339921	[0]
C2339944	[0]
C2339952	[0]
C2339961	[0]
C2339970	[0]
C2339990	[0, 2, 3, 4, 5, 6, 7, 8, 9, 10]
